session_code,id_in_session,participant_code,channel,nickname,body,timestamp
ctx9bssc,110,snq0txca,20-bargaining_tdl_main-462_2_3,RightPartner,Pretty good thanks :),1787760994.8919396
ctx9bssc,106,1f63rbjr,20-bargaining_tdl_main-458_1_3,LeftPartner,okay i think orange is on board,1787760996.2081392
ctx9bssc,94,vij44s3k,20-bargaining_tdl_main-458_1_2,LeftPartner,I have no idea. it is all super confusing.,1787760998.8067868
ctx9bssc,110,snq0txca,20-bargaining_tdl_main-462_1_3,LeftPartner,Yee,1787760999.2756052
ctx9bssc,98,1ztzio9z,20-bargaining_tdl_main-462_2_3,LeftPartner,of course!,1787761001.508151
ctx9bssc,106,1f63rbjr,20-bargaining_tdl_main-458_2_3,RightPartner,LMFAO ,1787761001.8089564
ctx9bssc,98,1ztzio9z,20-bargaining_tdl_main-462_1_2,RightPartner,of course!,1787761004.6118915
ctx9bssc,93,i6wnljfq,20-bargaining_tdl_main-461_2_3,LeftPartner,Hello Purple,1787761007.5482967
ctx9bssc,110,snq0txca,20-bargaining_tdl_main-462_1_3,LeftPartner,"If we support each other, we get $3",1787761010.5636976
ctx9bssc,85,777e6q9k,20-bargaining_tdl_main-462_1_3,RightPartner,"I dunno how we decide who is the odd one out, or we all lose",1787761013.50351
ctx9bssc,106,1f63rbjr,20-bargaining_tdl_main-458_2_3,RightPartner,I think we pick $3 on the next screen ,1787761020.426166
ctx9bssc,85,777e6q9k,20-bargaining_tdl_main-462_1_3,RightPartner,Yes indeed,1787761021.925403
ctx9bssc,93,i6wnljfq,20-bargaining_tdl_main-461_2_3,LeftPartner,What's up,1787761024.548433
ctx9bssc,85,777e6q9k,20-bargaining_tdl_main-462_1_3,RightPartner,"If I support you, will you support me?",1787761029.6713479
ctx9bssc,106,1f63rbjr,20-bargaining_tdl_main-458_2_3,RightPartner,we have to be on the same page ,1787761030.4759316
ctx9bssc,106,1f63rbjr,20-bargaining_tdl_main-458_2_3,RightPartner,yellow orange and i,1787761033.7174938
ctx9bssc,80,4sg0wcnj,20-bargaining_tdl_main-463_1_2,LeftPartner,I will support you ,1787761033.8155582
ctx9bssc,110,snq0txca,20-bargaining_tdl_main-462_1_3,LeftPartner,Absolutely,1787761041.318148
ctx9bssc,121,e4jmpawt,20-bargaining_tdl_main-463_2_3,RightPartner,which color are you going to pick,1787761042.338312
ctx9bssc,128,nh27f6pc,20-bargaining_tdl_main-464_1_2,RightPartner,I will support you if you support me,1787761042.7183628
ctx9bssc,85,777e6q9k,20-bargaining_tdl_main-462_1_3,RightPartner,"I'd feel bad about orange though, but there's nothing we can do",1787761042.7400653
ctx9bssc,80,4sg0wcnj,20-bargaining_tdl_main-463_1_3,RightPartner,I will support you,1787761044.7175498
ctx9bssc,94,vij44s3k,20-bargaining_tdl_main-458_1_2,LeftPartner,so how much do we agree on?,1787761045.974248
ctx9bssc,82,9h0sulzu,20-bargaining_tdl_main-461_1_3,RightPartner,I will also support you if you keep your word and support me. How can I trust that you won't support the other member?,1787761046.673942
ctx9bssc,98,1ztzio9z,20-bargaining_tdl_main-462_2_3,LeftPartner,do you know who you want to support?,1787761047.0491848
ctx9bssc,110,snq0txca,20-bargaining_tdl_main-462_1_3,LeftPartner,Yeah I do feel bad too :(,1787761050.6596875
ctx9bssc,128,nh27f6pc,20-bargaining_tdl_main-464_2_3,LeftPartner,Are you going to support me,1787761051.3472092
ctx9bssc,100,m4qr0wnq,20-bargaining_tdl_main-458_1_2,RightPartner,i think $3,1787761056.2222373
ctx9bssc,98,1ztzio9z,20-bargaining_tdl_main-462_1_2,RightPartner,do you know who you want to support?,1787761056.5189223
ctx9bssc,85,777e6q9k,20-bargaining_tdl_main-462_1_2,LeftPartner,How do you feel about your choice here?,1787761057.7795827
ctx9bssc,93,i6wnljfq,20-bargaining_tdl_main-461_1_2,RightPartner,How ar eyou doing Yellow,1787761057.9125757
ctx9bssc,116,n6lpxscc,20-bargaining_tdl_main-463_1_2,RightPartner,it all just seems so random lol,1787761058.4215665
ctx9bssc,121,e4jmpawt,20-bargaining_tdl_main-463_1_3,LeftPartner,ok i will too,1787761058.6685457
ctx9bssc,100,m4qr0wnq,20-bargaining_tdl_main-458_2_3,LeftPartner,ok got you now,1787761062.410305
ctx9bssc,94,vij44s3k,20-bargaining_tdl_main-458_1_3,RightPartner,I don't know. my head hurts.,1787761062.5277228
ctx9bssc,110,snq0txca,20-bargaining_tdl_main-462_2_3,RightPartner,I do ^^ do u?,1787761066.5673819
ctx9bssc,136,00mko1ky,20-bargaining_tdl_main-464_2_3,RightPartner,"Hello, yes, I will choose to support you if you promise to do the same for me.",1787761069.5174067
ctx9bssc,82,9h0sulzu,20-bargaining_tdl_main-461_1_2,LeftPartner,I'm good! ,1787761074.7373846
ctx9bssc,98,1ztzio9z,20-bargaining_tdl_main-462_1_2,RightPartner,I'm nervous lol cause idk what the outcome will be,1787761081.6112328
ctx9bssc,94,vij44s3k,20-bargaining_tdl_main-458_1_3,RightPartner,orange left.,1787761082.7487996
ctx9bssc,128,nh27f6pc,20-bargaining_tdl_main-464_2_3,LeftPartner,Yes I will do that,1787761083.315783
ctx9bssc,101,vvwsv1es,20-bargaining_tdl_main-461_1_3,LeftPartner,I may be able to copy my chat with Orange telling them im supporting you,1787761083.4042616
ctx9bssc,98,1ztzio9z,20-bargaining_tdl_main-462_2_3,LeftPartner,I think so,1787761085.9918652
ctx9bssc,85,777e6q9k,20-bargaining_tdl_main-462_1_2,LeftPartner,Me too lol,1787761090.8614814
ctx9bssc,136,00mko1ky,20-bargaining_tdl_main-464_2_3,RightPartner,"If we are both serious, it will give us the most money.",1787761092.0842767
ctx9bssc,82,9h0sulzu,20-bargaining_tdl_main-461_1_2,LeftPartner,how fair do you expect this game to be?,1787761092.5981476
ctx9bssc,116,n6lpxscc,20-bargaining_tdl_main-463_1_2,RightPartner,sure we can team up,1787761097.8277721
ctx9bssc,128,nh27f6pc,20-bargaining_tdl_main-464_2_3,LeftPartner,Yes I agree,1787761098.5596068
ctx9bssc,107,29j74836,20-bargaining_tdl_main-464_1_2,LeftPartner,I'll support you if you support me,1787761100.9185183
ctx9bssc,133,82n9jzem,20-bargaining_tdl_main-465_2_3,LeftPartner,Hey good afternoon! :),1787761105.5761425
ctx9bssc,136,00mko1ky,20-bargaining_tdl_main-464_1_3,LeftPartner,Do you want to agree to support each other?,1787761107.455862
ctx9bssc,101,vvwsv1es,20-bargaining_tdl_main-461_2_3,RightPartner,Just chillin,1787761108.966115
ctx9bssc,103,le6jeqqp,20-bargaining_tdl_main-465_1_2,LeftPartner,"Hello, hae!",1787761111.3537066
ctx9bssc,94,vij44s3k,20-bargaining_tdl_main-458_1_3,RightPartner,do we go against orange since they bailed?\,1787761112.610213
ctx9bssc,136,00mko1ky,20-bargaining_tdl_main-464_2_3,RightPartner,Deal :),1787761113.5507417
ctx9bssc,133,82n9jzem,20-bargaining_tdl_main-465_1_2,RightPartner,Hey good afternoon! :),1787761114.4724555
ctx9bssc,98,1ztzio9z,20-bargaining_tdl_main-462_1_2,RightPartner,lol,1787761115.1172738
ctx9bssc,80,4sg0wcnj,20-bargaining_tdl_main-463_1_2,LeftPartner,Good,1787761115.9363587
ctx9bssc,128,nh27f6pc,20-bargaining_tdl_main-464_1_2,RightPartner,Are you going to support me,1787761116.5663729
ctx9bssc,110,snq0txca,20-bargaining_tdl_main-462_2_3,RightPartner,Coolio. I think it's time we hit the next button I guess..? Unless u wanted to talk more,1787761120.8231804
ctx9bssc,103,le6jeqqp,20-bargaining_tdl_main-465_1_3,RightPartner,Hae!,1787761121.2716286
ctx9bssc,82,9h0sulzu,20-bargaining_tdl_main-461_1_2,LeftPartner,who do you plan to support?,1787761121.917814
ctx9bssc,93,i6wnljfq,20-bargaining_tdl_main-461_1_2,RightPartner,I don't see it to be fair because it has no topic,1787761124.8477197
ctx9bssc,140,z8tdvxja,20-bargaining_tdl_main-465_2_3,RightPartner,hello,1787761126.3605509
ctx9bssc,128,nh27f6pc,20-bargaining_tdl_main-464_2_3,LeftPartner,Have a good one! <3,1787761127.6617398
ctx9bssc,101,vvwsv1es,20-bargaining_tdl_main-461_2_3,RightPartner,I have already offered to support yellow ,1787761127.9402192
ctx9bssc,107,29j74836,20-bargaining_tdl_main-464_1_2,LeftPartner,yes,1787761130.3647814
ctx9bssc,140,z8tdvxja,20-bargaining_tdl_main-465_1_3,LeftPartner,how r u,1787761130.560954
ctx9bssc,136,00mko1ky,20-bargaining_tdl_main-464_2_3,RightPartner,You too,1787761133.5894763
ctx9bssc,133,82n9jzem,20-bargaining_tdl_main-465_1_2,RightPartner,Do you have any ideas how to maximize our bonus?,1787761135.758188
ctx9bssc,106,1f63rbjr,20-bargaining_tdl_main-458_1_3,LeftPartner,bet\,1787761138.4891927
ctx9bssc,136,00mko1ky,20-bargaining_tdl_main-464_1_3,LeftPartner,Are you supporting anyone?,1787761140.8312986
ctx9bssc,140,z8tdvxja,20-bargaining_tdl_main-465_2_3,RightPartner,i plan to support you if you support me?,1787761141.8101501
ctx9bssc,82,9h0sulzu,20-bargaining_tdl_main-461_1_3,RightPartner,ok,1787761142.3023734
ctx9bssc,106,1f63rbjr,20-bargaining_tdl_main-458_1_3,LeftPartner,lmffaooo,1787761143.026051
ctx9bssc,82,9h0sulzu,20-bargaining_tdl_main-461_1_2,LeftPartner,yes how do we trust each other's word,1787761144.825614
ctx9bssc,93,i6wnljfq,20-bargaining_tdl_main-461_2_3,LeftPartner,Let me support you as well,1787761149.9880068
ctx9bssc,98,1ztzio9z,20-bargaining_tdl_main-462_2_3,LeftPartner,yeah we can continue on! fine by me,1787761151.5278218
ctx9bssc,140,z8tdvxja,20-bargaining_tdl_main-465_1_3,LeftPartner,i plan to support you if you support me?,1787761152.1340353
ctx9bssc,107,29j74836,20-bargaining_tdl_main-464_1_2,LeftPartner,are you gonna support me,1787761153.757851
ctx9bssc,110,snq0txca,20-bargaining_tdl_main-462_1_3,LeftPartner,Did u wanna keep chatting or do u think we should hit next now that we've decided ,1787761155.5295458
ctx9bssc,103,le6jeqqp,20-bargaining_tdl_main-465_1_2,LeftPartner,What do you think should we choose each other to get the bonus?,1787761155.979297
ctx9bssc,98,1ztzio9z,20-bargaining_tdl_main-462_2_3,LeftPartner,nice talking to you,1787761157.6689792
ctx9bssc,133,82n9jzem,20-bargaining_tdl_main-465_2_3,LeftPartner,Yeah that works for me ,1787761158.6756134
ctx9bssc,82,9h0sulzu,20-bargaining_tdl_main-461_1_2,LeftPartner,The three of us could be telling each other the same lies ,1787761163.3921895
ctx9bssc,110,snq0txca,20-bargaining_tdl_main-462_2_3,RightPartner,Nice talking to u too!,1787761164.3478098
ctx9bssc,140,z8tdvxja,20-bargaining_tdl_main-465_2_3,RightPartner,awesome!! thanks ,1787761168.144813
ctx9bssc,94,vij44s3k,20-bargaining_tdl_main-458_1_3,RightPartner,why did they have to make this so confusing?,1787761169.248481
ctx9bssc,85,777e6q9k,20-bargaining_tdl_main-462_1_3,RightPartner,I think I'm ready to move on,1787761176.5166192
ctx9bssc,93,i6wnljfq,20-bargaining_tdl_main-461_1_2,RightPartner,I have supported Purple already.,1787761177.3839614
ctx9bssc,133,82n9jzem,20-bargaining_tdl_main-465_1_2,RightPartner,if we both choose the other person does that work out right?,1787761184.4117804
ctx9bssc,103,le6jeqqp,20-bargaining_tdl_main-465_1_2,LeftPartner,Yes if we agree to choose each other,1787761185.2063465
ctx9bssc,110,snq0txca,20-bargaining_tdl_main-462_1_3,LeftPartner,"Alrighty, it was nice talking to u :)",1787761185.964086
ctx9bssc,85,777e6q9k,20-bargaining_tdl_main-462_1_3,RightPartner,Ditto,1787761193.2981613
ctx9bssc,101,vvwsv1es,20-bargaining_tdl_main-461_1_3,LeftPartner,"it doesn't let me copy but I have chatted with orange and told them im supporting you, they responded by saying they will support me",1787761212.2486463
ctx9bssc,93,i6wnljfq,20-bargaining_tdl_main-461_2_3,LeftPartner,I'll appreciate very much.,1787761215.3909395
ctx9bssc,127,wm3mfeli,20-bargaining_tdl_main-466_1_3,RightPartner,hi there. how are you doing,1787761228.0096478
ctx9bssc,106,1f63rbjr,20-bargaining_tdl_main-458_1_3,LeftPartner,yeah idk,1787761229.1715455
ctx9bssc,127,wm3mfeli,20-bargaining_tdl_main-466_1_2,LeftPartner,hi there. how are you doing,1787761229.6243513
ctx9bssc,82,9h0sulzu,20-bargaining_tdl_main-461_1_2,LeftPartner,and they are choosing to support you?,1787761229.9997647
ctx9bssc,155,4aqapzth,20-bargaining_tdl_main-467_2_3,RightPartner,Hi!,1787761237.2497888
ctx9bssc,155,4aqapzth,20-bargaining_tdl_main-467_1_3,LeftPartner,Hi!,1787761239.886956
ctx9bssc,131,58apxkm4,20-bargaining_tdl_main-467_1_3,RightPartner,Hello,1787761250.5717654
ctx9bssc,106,1f63rbjr,20-bargaining_tdl_main-458_1_3,LeftPartner,not gonna lie i thought it'd be ai,1787761253.9342532
ctx9bssc,146,v9l2c13i,20-bargaining_tdl_main-467_2_3,LeftPartner,want to support each other? I'll support you if you support me,1787761256.5431318
ctx9bssc,106,1f63rbjr,20-bargaining_tdl_main-458_1_3,LeftPartner,orange got frustrated lmfao,1787761260.5824127
ctx9bssc,94,vij44s3k,20-bargaining_tdl_main-458_1_3,RightPartner,"Ok. so we both support each other for $3, and orange gets nothing. Can we go higher than 3? I saw something about $6",1787761265.6780798
ctx9bssc,146,v9l2c13i,20-bargaining_tdl_main-467_1_2,RightPartner,Would you support me if I support you?,1787761267.493894
ctx9bssc,134,5sgipjmy,20-bargaining_tdl_main-466_2_3,LeftPartner,Hi Everyone,1787761268.7090902
ctx9bssc,127,wm3mfeli,20-bargaining_tdl_main-466_1_2,LeftPartner,what do you think about this experiment?,1787761270.54452
ctx9bssc,127,wm3mfeli,20-bargaining_tdl_main-466_1_3,RightPartner,what do you thing about this experiment?,1787761271.4382823
ctx9bssc,93,i6wnljfq,20-bargaining_tdl_main-461_1_2,RightPartner,"Yes, remember if we all support one another , then we stand a chance of earning more.",1787761280.248547
ctx9bssc,134,5sgipjmy,20-bargaining_tdl_main-466_1_2,RightPartner,Hi Yellow,1787761282.3348048
ctx9bssc,131,58apxkm4,20-bargaining_tdl_main-467_1_2,LeftPartner,Sure,1787761286.1589603
ctx9bssc,145,rxfwmdvq,20-bargaining_tdl_main-466_1_3,LeftPartner,"Hello. If we support each other, we will both earn 3 dollars. Let us agree to support each other.",1787761286.794178
ctx9bssc,82,9h0sulzu,20-bargaining_tdl_main-461_1_3,RightPartner,How can I know that you guys haven't come up with a plan to tell each other what to say to  me? I mean that would be a good plan lol,1787761288.0963426
ctx9bssc,155,4aqapzth,20-bargaining_tdl_main-467_2_3,RightPartner,"Yes thats great! If you chose yellow after the first round though, I will not chose you again. Hopefully we can rely on each other :)",1787761290.4355388
ctx9bssc,106,1f63rbjr,20-bargaining_tdl_main-458_1_3,LeftPartner,Im down,1787761293.3804295
ctx9bssc,155,4aqapzth,20-bargaining_tdl_main-467_1_3,LeftPartner,How are you?,1787761294.9302754
ctx9bssc,134,5sgipjmy,20-bargaining_tdl_main-466_1_2,RightPartner,"I am fine, how about you?",1787761298.4069245
ctx9bssc,131,58apxkm4,20-bargaining_tdl_main-467_1_3,RightPartner,"Good, how are you?",1787761300.435798
ctx9bssc,147,khunrj79,20-bargaining_tdl_main-468_1_2,RightPartner,hello,1787761305.6383436
ctx9bssc,151,kmy37h03,20-bargaining_tdl_main-468_1_3,LeftPartner,Hey! ,1787761309.3120852
ctx9bssc,151,kmy37h03,20-bargaining_tdl_main-468_2_3,RightPartner,hEY! ,1787761310.1600468
ctx9bssc,94,vij44s3k,20-bargaining_tdl_main-458_1_3,RightPartner,either way we both support each other for whatever the highest amount is.,1787761311.1454306
ctx9bssc,155,4aqapzth,20-bargaining_tdl_main-467_1_3,LeftPartner,Doing well!,1787761311.898105
ctx9bssc,147,khunrj79,20-bargaining_tdl_main-468_2_3,LeftPartner,Hi ,1787761314.1409404
ctx9bssc,145,rxfwmdvq,20-bargaining_tdl_main-466_2_3,RightPartner,Hello. Let us support each other so that we can both earn 3 dollars.,1787761315.7324665
ctx9bssc,134,5sgipjmy,20-bargaining_tdl_main-466_1_2,RightPartner,I think the experiment is self explanatory,1787761321.9033175
ctx9bssc,147,khunrj79,20-bargaining_tdl_main-468_1_2,RightPartner,How do you guys want to do this? ,1787761325.5993207
ctx9bssc,151,kmy37h03,20-bargaining_tdl_main-468_2_3,RightPartner,What are your thoughts about how to allocate your support?,1787761326.7645714
ctx9bssc,142,6d72rad4,20-bargaining_tdl_main-468_1_3,RightPartner,hey ,1787761327.4454708
ctx9bssc,127,wm3mfeli,20-bargaining_tdl_main-466_1_2,LeftPartner,"so far so good. purple just tried to make a deal with me, did purple send you the same message?",1787761328.3312824
ctx9bssc,142,6d72rad4,20-bargaining_tdl_main-468_1_2,LeftPartner,hey ,1787761330.5988982
ctx9bssc,151,kmy37h03,20-bargaining_tdl_main-468_1_3,LeftPartner,What are your thoughts about how to allocate your support?,1787761336.5579238
ctx9bssc,142,6d72rad4,20-bargaining_tdl_main-468_1_2,LeftPartner,let me know your thoughts,1787761339.3782408
ctx9bssc,147,khunrj79,20-bargaining_tdl_main-468_2_3,LeftPartner,I honestly am not sure. What do you think?,1787761345.1645005
ctx9bssc,134,5sgipjmy,20-bargaining_tdl_main-466_1_2,RightPartner,"yes, will it work?",1787761357.026874
ctx9bssc,142,6d72rad4,20-bargaining_tdl_main-468_1_3,RightPartner,what were you thinking?,1787761359.9136028
ctx9bssc,134,5sgipjmy,20-bargaining_tdl_main-466_2_3,LeftPartner,how will that workout though?,1787761371.0941393
ctx9bssc,101,vvwsv1es,20-bargaining_tdl_main-461_1_3,LeftPartner,I did not respond to orange stating they will support me and I will now proceed to next. im still supporting you 100%,1787761373.2102191
ctx9bssc,147,khunrj79,20-bargaining_tdl_main-468_1_2,RightPartner,"I'm talking to both of you, but I don't have a preference on how we should choose",1787761376.8774683
ctx9bssc,134,5sgipjmy,20-bargaining_tdl_main-466_2_3,LeftPartner,i would love to,1787761380.8642054
ctx9bssc,101,vvwsv1es,20-bargaining_tdl_main-461_1_3,LeftPartner,trust me,1787761381.3742156
ctx9bssc,127,wm3mfeli,20-bargaining_tdl_main-466_1_2,LeftPartner,"well, sounds like purples is not too good into it except to get paid. So I'll support you jsut our of ethics",1787761395.95711
ctx9bssc,151,kmy37h03,20-bargaining_tdl_main-468_2_3,RightPartner,"Well, do we want to maximize our profit at the expense of Yellow? What do you think about your interactions with them?",1787761411.5385115
ctx9bssc,142,6d72rad4,20-bargaining_tdl_main-468_1_2,LeftPartner,we need to make it fair so that one person doesnt consistently get 0,1787761412.128983
ctx9bssc,151,kmy37h03,20-bargaining_tdl_main-468_1_3,LeftPartner,"Well, do we want to maximize our profit at the expense of Orange? What do you think about your interactions with them?",1787761413.3922043
ctx9bssc,127,wm3mfeli,20-bargaining_tdl_main-466_1_2,LeftPartner,so now either one you pick will get you paid,1787761430.8427873
ctx9bssc,142,6d72rad4,20-bargaining_tdl_main-468_1_3,RightPartner,They aren't saying much just their thoughts so I would be down,1787761442.3052132
ctx9bssc,127,wm3mfeli,20-bargaining_tdl_main-466_1_2,LeftPartner,hope you have a good day!,1787761445.4662848
ctx9bssc,134,5sgipjmy,20-bargaining_tdl_main-466_1_2,RightPartner,I think purple didn't really read up the instruction,1787761448.5348034
ctx9bssc,143,adbccwro,20-bargaining_tdl_main-469_1_3,RightPartner,Uh... Howdy.,1787761450.4041758
ctx9bssc,149,5mftkf8w,20-bargaining_tdl_main-470_1_2,LeftPartner,Hello,1787761451.3756638
ctx9bssc,147,khunrj79,20-bargaining_tdl_main-468_2_3,LeftPartner,I'm hoping to split the winnings as evenly as possible.,1787761453.2689695
ctx9bssc,149,5mftkf8w,20-bargaining_tdl_main-470_1_3,RightPartner,Hello,1787761454.9897904
ctx9bssc,159,ov14jzuh,20-bargaining_tdl_main-470_1_3,LeftPartner,hello,1787761458.8791153
ctx9bssc,143,adbccwro,20-bargaining_tdl_main-469_1_2,LeftPartner,Howdy.,1787761462.5983117
ctx9bssc,151,kmy37h03,20-bargaining_tdl_main-468_1_3,LeftPartner,What kind of thoughts are they expressing?,1787761463.079634
ctx9bssc,127,wm3mfeli,20-bargaining_tdl_main-466_1_2,LeftPartner,probably not,1787761463.5122721
ctx9bssc,149,5mftkf8w,20-bargaining_tdl_main-470_1_3,RightPartner,how are you?,1787761466.1274705
ctx9bssc,147,khunrj79,20-bargaining_tdl_main-468_1_2,RightPartner,i'm hoping to split the winnings as evenly as possible. ,1787761466.817421
ctx9bssc,151,kmy37h03,20-bargaining_tdl_main-468_1_3,LeftPartner,They told me they are hoping to split the winnings as evenly as possible,1787761473.3726594
ctx9bssc,159,ov14jzuh,20-bargaining_tdl_main-470_1_3,LeftPartner,"I'm well, thank you for asking. And you?",1787761476.3939168
ctx9bssc,150,5bvubq0z,20-bargaining_tdl_main-470_1_2,RightPartner,Hey,1787761481.0317402
